row_num	source_locale	key	english	main_chinese	source_chinese	status	review_note
1052	SkillLoc\Physical\en.json	6806a7fe7e972c54679d86b0	Move 42195 meters	移动 42195 米	移动 42195 米	matches_source	Main mirror matches the manually reviewed source locale entry.
1053	SkillLoc\Physical\en.json	6806b780b28dbaddba66d736	Move 500 meters in the Factory	在工厂移动 500 米	在工厂移动 500 米	matches_source	Main mirror matches the manually reviewed source locale entry.
1054	SkillLoc\Physical\en.json	6806b7b5709a49af590d167a	Move 1000 meters on Interchange	在立交桥移动 1000 米	在立交桥移动 1000 米	matches_source	Main mirror matches the manually reviewed source locale entry.
1055	SkillLoc\Physical\en.json	6806b7e884da7a603b478079	Move 1000 meters on Customs	在海关移动 1000 米	在海关移动 1000 米	matches_source	Main mirror matches the manually reviewed source locale entry.
1056	SkillLoc\Physical\en.json	6806b7f769c6e31fc5e78c85	Move 1000 meters on Streets	在街区移动 1000 米	在街区移动 1000 米	matches_source	Main mirror matches the manually reviewed source locale entry.
1057	SkillLoc\Physical\en.json	6806b804c09e52e76f448edc	Move 1000 meters on Reserve	在储备站移动 1000 米	在储备站移动 1000 米	matches_source	Main mirror matches the manually reviewed source locale entry.
1058	SkillLoc\Physical\en.json	6806b83082a28fdf28ae26dd	Move 1000 meters on Lighthouse	在灯塔移动 1000 米	在灯塔移动 1000 米	matches_source	Main mirror matches the manually reviewed source locale entry.
1059	SkillLoc\Physical\en.json	6806b837be1ffe9ccfe27c7b	Move 1000 meters on Shoreline	在海岸线移动 1000 米	在海岸线移动 1000 米	matches_source	Main mirror matches the manually reviewed source locale entry.
1060	SkillLoc\Physical\en.json	6806b86455e6155bb61cf0af	Move 1000 meters on Ground Zero	在中心区移动 1000 米	在中心区移动 1000 米	matches_source	Main mirror matches the manually reviewed source locale entry.
1061	SkillLoc\Physical\en.json	6806b87c56ff93e220633f2d	Move 1000 meters on Woods	在森林移动 1000 米	在森林移动 1000 米	matches_source	Main mirror matches the manually reviewed source locale entry.
1062	SkillLoc\Physical\en.json	6806b88db41940e6827a3537	Move 500 meters in The Lab	在实验室移动 500 米	在实验室移动 500 米	matches_source	Main mirror matches the manually reviewed source locale entry.
1179	SkillLoc\Physical\en.json	682d7644f5e1d514de782e7c	Deal 5000 damage to body	累计造成 5000 点身体伤害	累计造成 5000 点身体伤害	matches_source	Main mirror matches the manually reviewed source locale entry.
1180	SkillLoc\Physical\en.json	682d7646f9d966793e9579b6	Kill 25 enemies	击杀 25 名敌人	击杀 25 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1198	SkillLoc\Mental\en.json	682fdbb4680f61b0ed38d3a5 acceptMT	Oh lord.	天啊。	天啊。	matches_source	Main mirror matches the manually reviewed source locale entry.
1199	SkillLoc\Mental\en.json	682fdbb4680f61b0ed38d3a5 description	I had a fun idea, as a test of your current intelligence. Are you able to identify differneces between what seems to be identical things? If I were to give you the same quest 7 times, but only one was the 'true' one, would you be able to figure it out? There's no penalty for failure, but you will be rewarded if you succeed. You only get one try, though, so take your time!	我想到个有趣的点子，正好拿来测试你现在的智力。面对看起来一模一样的东西，你能分出差别吗？要是我把同一份任务给你七次，但只有一份是真的，你能找出来吗？失败没有惩罚，但成功会有奖励。不过你只有一次机会，所以慢慢看。	我想到个有趣的点子，正好拿来测试你现在的智力。面对看起来一模一样的东西，你能分出差别吗？要是我把同一份任务给你七次，但只有一份是真的，你能找出来吗？失败没有惩罚，但成功会有奖励。不过你只有一次机会，所以慢慢看。	matches_source	Main mirror matches the manually reviewed source locale entry.
1200	SkillLoc\Mental\en.json	682fdbb4680f61b0ed38d3a5 name	Bonus quest (Intelligence): 6 lies and a truth.	额外任务（智力）：六假一真	额外任务（智力）：六假一真	matches_source	Main mirror matches the manually reviewed source locale entry.
1201	SkillLoc\Mental\en.json	682fdbb4680f61b0ed38d3a5 successMT	Alright, good look! Remember, you only get one shot. Turn in the correct one!	好，祝你好运！记住，你只有一次机会。上交正确的那个！	好，祝你好运！记住，你只有一次机会。上交正确的那个！	matches_source	Main mirror matches the manually reviewed source locale entry.
1202	SkillLoc\Mental\en.json	682fdbbb326f0e39e7dda82e	Completing this will create 7 'quests'.	完成后会生成 7 个“任务”。	完成后会生成 7 个“任务”。	matches_source	Main mirror matches the manually reviewed source locale entry.
1238	SkillLoc\Practical\en.json	6830e46d053a17b80fc14cdc	Kill 15 enemies while in covert movement	在隐蔽移动状态下击杀 15 名敌人	在隐蔽移动状态下击杀 15 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1239	SkillLoc\Practical\en.json	6830e6198e0576ed56c363a2	Kill 40 enemies while in covert movement	在隐蔽移动状态下击杀 40 名敌人	在隐蔽移动状态下击杀 40 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1240	SkillLoc\Practical\en.json	6830e61bfd3a04a684e75350	Move 300 units while crouched	以蹲伏姿态移动 300 单位	以蹲伏姿态移动 300 单位	matches_source	Main mirror matches the manually reviewed source locale entry.
1241	SkillLoc\Practical\en.json	6830e61c3b49e55256583b1a	Kill 30 enemies while crouched	以蹲伏姿态击杀 30 名敌人	以蹲伏姿态击杀 30 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1242	SkillLoc\Practical\en.json	6830e61c7ea434fd66b2437b	Move 50 units while prone	以卧倒姿态移动 50 单位	以卧倒姿态移动 50 单位	matches_source	Main mirror matches the manually reviewed source locale entry.
1243	SkillLoc\Practical\en.json	6830e61d012f120d2ba35e9c	Kill an enemy while blind firing	在盲射状态下击杀 1 名敌人	在盲射状态下击杀 1 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1244	SkillLoc\Practical\en.json	6830e61d1c49f3ceb90a5b04	Kill 10 enemies while prone	匍匐时击杀10名敌人	匍匐时击杀10名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1245	SkillLoc\Practical\en.json	6830ea0d0bfe7329ebdc82c5	Kill 20 enemies with leg or arm shots.	以手臂或腿部命中击杀 20 名敌人	以手臂或腿部命中击杀 20 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1246	SkillLoc\Combat\en.json	683115c76897732c888b410a	Kill 10 enemies while aiming down sight	在瞄准状态下击杀 10 名敌人	在瞄准状态下击杀 10 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1247	SkillLoc\Combat\en.json	683115f53e269d99e653674c	Kill 30 enemies while aiming down sight	在瞄准状态下击杀 30 名敌人	在瞄准状态下击杀 30 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1248	SkillLoc\Combat\en.json	68316e78af8fd73ab6c8a6e0	Clear a malfunction from a Designated Marksman Rifle	排除 1 次精确射手步枪故障	排除 1 次精确射手步枪故障	matches_source	Main mirror matches the manually reviewed source locale entry.
1249	SkillLoc\Combat\en.json	68316e794293800dcf0af408	Clear a malfunction from a Light Machine Gun (only RPK-16 can jam!)	排除 1 次轻机枪故障（只有 RPK-16 会卡壳！）	排除 1 次轻机枪故障（只有 RPK-16 会卡壳！）	matches_source	Main mirror matches the manually reviewed source locale entry.
1250	SkillLoc\Combat\en.json	68316e7a63833d3becd0ae23	Clear a malfunction from a Pistol	排除 1 次手枪故障	排除 1 次手枪故障	matches_source	Main mirror matches the manually reviewed source locale entry.
1251	SkillLoc\Combat\en.json	68316e7ae4d32f58c051debc	Clear a malfunction from a Shotgun	排除 1 次霰弹枪故障	排除 1 次霰弹枪故障	matches_source	Main mirror matches the manually reviewed source locale entry.
1252	SkillLoc\Combat\en.json	68316e7b2433d2cd6b1e0a7c	Clear a malfunction from a Sub Machine Gun	排除 1 次冲锋枪故障	排除 1 次冲锋枪故障	matches_source	Main mirror matches the manually reviewed source locale entry.
1253	SkillLoc\Combat\en.json	68316efb0056ef4520de3f0d	Clear a malfunction from an Assault Rifle (or Carbine)	排除 1 次突击步枪（或卡宾枪）故障	排除 1 次突击步枪（或卡宾枪）故障	matches_source	Main mirror matches the manually reviewed source locale entry.
1254	SkillLoc\Combat\en.json	68316efdc4511ccadf70130f	Kill 20 enemies while using a suppressor with >+70 durability burn	使用耐久灼烧值大于 +70 的消音器击杀 20 名敌人	使用耐久灼烧值大于 +70 的消音器击杀 20 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1255	SkillLoc\Combat\en.json	6832230d2f0640a5ca1d91e2	Inflict 1500 damage with Assault Rifles	使用突击步枪造成 1500 点伤害	使用突击步枪造成 1500 点伤害	matches_source	Main mirror matches the manually reviewed source locale entry.
1256	SkillLoc\Combat\en.json	6832260b73e34ad68ed0f2ff	Kill 15 enemies beyond 80 meters with an Assault rifle.	使用突击步枪在 80 米外击杀 15 名敌人	使用突击步枪在 80 米外击杀 15 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1257	SkillLoc\Combat\en.json	6832272161690cf6f736a4f6	Land 200 thorax or stomach shots with an Assault Rifle	使用突击步枪命中胸腔或胃部 200 次	使用突击步枪命中胸腔或胃部 200 次	matches_source	Main mirror matches the manually reviewed source locale entry.
1258	SkillLoc\Combat\en.json	6832461495efc5c45d483d76	Kill a PMC with the VPO-209	使用 VPO-209 击杀 1 名 PMC	使用 VPO-209 击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1259	SkillLoc\Combat\en.json	6832464b4a731b5b4e8e5a74	Kill 5 PMCs with semi-auto 7.62x39mm	使用半自动 7.62x39mm 击杀 5 名 PMC	使用半自动 7.62x39mm 击杀 5 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1260	SkillLoc\Combat\en.json	6832464b881878cbf404baf8	Kill 5 PMCs with semi-auto 5.56x45mm NATO	使用半自动 5.56x45mm NATO 击杀 5 名 PMC	使用半自动 5.56x45mm NATO 击杀 5 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1261	SkillLoc\Combat\en.json	6832464c7f097c4da70d2ec1	Kill 3 PMCs with semi-auto 7.62x51 NATO	使用半自动 7.62x51mm NATO 击杀 3 名 PMC	使用半自动 7.62x51mm NATO 击杀 3 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1262	SkillLoc\Combat\en.json	6832464cb8b6f95907ca7b76	Kill a PMC with the AVT-40	使用 AVT-40 击杀 1 名 PMC	使用 AVT-40 击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1263	SkillLoc\Combat\en.json	6832464dd2c03159e2ce4d6d	Kill a PMC with the SVT-40	使用 SVT-40 击杀 1 名 PMC	使用 SVT-40 击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1264	SkillLoc\Combat\en.json	683246e018d27e6ac8c3ca89	Kill 3 PMCs with full-auto .300 Blackout	使用全自动 .300 Blackout 击杀 3 名 PMC	使用全自动 .300 Blackout 击杀 3 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1265	SkillLoc\Combat\en.json	683246e1468873ecc5bd0fe9	Kill 5 PMCs with full-auto 7.62x51 NATO	使用全自动 7.62x51mm NATO 击杀 5 名 PMC	使用全自动 7.62x51mm NATO 击杀 5 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1266	SkillLoc\Combat\en.json	683246e1b76e3a929b0ea2ea	Kill a PMC with the ASh-12	使用 ASh-12 击杀 1 名 PMC	使用 ASh-12 击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1267	SkillLoc\Combat\en.json	683246e2ef5df227f68e6b0a	Kill 15 PMCs with full-auto 7.62x39mm	使用全自动 7.62x39mm 击杀 15 名 PMC	使用全自动 7.62x39mm 击杀 15 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1268	SkillLoc\Combat\en.json	683246e2ff8531e232f730df	Kill a PMC with the MCX-SPEAR	使用 MCX-SPEAR 击杀 1 名 PMC	使用 MCX-SPEAR 击杀 1 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1269	SkillLoc\Combat\en.json	683246e313941ecf99543735	Kill 15 PMCs with full-auto 5.56x54mm NATO	使用全自动 5.56x45mm NATO 击杀 15 名 PMC	使用全自动 5.56x45mm NATO 击杀 15 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1270	SkillLoc\Combat\en.json	683246e82861bee54fb5f0de	Kill 15 PMCs with full-auto 5.45x39mm	使用全自动 5.45x39mm 击杀 15 名 PMC	使用全自动 5.45x39mm 击杀 15 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1271	SkillLoc\Combat\en.json	683246eafc0c199b1948b2aa	Kill 6 PMCs with full-auto 9x39mm	使用全自动 9x39mm 击杀 6 名 PMC	使用全自动 9x39mm 击杀 6 名 PMC	matches_source	Main mirror matches the manually reviewed source locale entry.
1272	SkillLoc\Combat\en.json	683248a247a7245e4ac3a523	Kill 20 enemies within 8 meters with Assault rifles	使用突击步枪在 8 米内击杀 20 名敌人	使用突击步枪在 8 米内击杀 20 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1273	SkillLoc\Combat\en.json	683248a84ecd842d4bd1e491	Kill 10 enemies beyond 125 meters with Assault rifles	使用突击步枪在 125 米外击杀 10 名敌人	使用突击步枪在 125 米外击杀 10 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1274	SkillLoc\Combat\en.json	6832553b9377fe8ad8412294	Kill 7 enemies with DMRs in one raid, without exceeding 800 DMR damage.	在单场战局内使用精确射手步枪击杀 7 名敌人，且精确射手步枪伤害不超过 800 点	在单场战局内使用精确射手步枪击杀 7 名敌人，且精确射手步枪伤害不超过 800 点	matches_source	Main mirror matches the manually reviewed source locale entry.
1275	SkillLoc\Combat\en.json	6832593a4351b59eb1db5bdd acceptMT	Oh dear, there is little room for error here.	这下可没多少容错空间了。	这下可没多少容错空间了。	matches_source	Main mirror matches the manually reviewed source locale entry.
1276	SkillLoc\Combat\en.json	6832593a4351b59eb1db5bdd description	Remember that special challenge I had for you a while ago? Here's a harder version of that. You have as many tries of you need. Aim high, aim well, and good luck!	还记得我之前给你的那个特别挑战吗？这次是更难的版本。你有多少次机会都行。瞄准高处，稳住枪口，祝你好运！	还记得我之前给你的那个特别挑战吗？这次是更难的版本。你有多少次机会都行。瞄准高处，稳住枪口，祝你好运！	matches_source	Main mirror matches the manually reviewed source locale entry.
1277	SkillLoc\Combat\en.json	6832593a4351b59eb1db5bdd name	Master of firearms: Designated Marksman Rifles (part 2)	枪械精通：精确射手步枪（下）	枪械精通：精确射手步枪（下）	matches_source	Main mirror matches the manually reviewed source locale entry.
1278	SkillLoc\Combat\en.json	6832593a4351b59eb1db5bdd successMT	Oh my, that was quite something. You did a very good job controlling your fire.	天哪，这可真不简单。你的火力控制做得非常好。	天哪，这可真不简单。你的火力控制做得非常好。	matches_source	Main mirror matches the manually reviewed source locale entry.
1279	SkillLoc\Combat\en.json	6832594bdf1c0052ec39c0b6	Kill 15 enemies with DMRs in one raid, without exceeding 1000 DMR damage.	在单场战局中使用精确射手步枪击杀 15 名敌人，且 DMR 总伤害不得超过 1000 点	在单场战局中使用精确射手步枪击杀 15 名敌人，且 DMR 总伤害不得超过 1000 点	matches_source	Main mirror matches the manually reviewed source locale entry.
1280	SkillLoc\Combat\en.json	6832b098dbc5e855b2113933	Kill Killa with the RPK-16	使用 RPK-16 击杀 Killa	使用 RPK-16 击杀 Killa	matches_source	Main mirror matches the manually reviewed source locale entry.
1281	SkillLoc\Combat\en.json	6832b0b55c1c879975fff37d	Hit 300 shots with LMGs	使用轻机枪命中 300 发子弹	使用轻机枪命中 300 发子弹	matches_source	Main mirror matches the manually reviewed source locale entry.
1282	SkillLoc\Combat\en.json	6832b16cddea73db1ae3e70d	Kill 100 enemies while mounted with an LMG	在架枪状态下使用轻机枪击杀 100 名敌人	在架枪状态下使用轻机枪击杀 100 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1283	SkillLoc\Combat\en.json	6832b19e78045ca545407ba2 acceptMT	Lemme grab a tent while I'm at it.	顺便再带顶帐篷得了。	顺便再带顶帐篷得了。	matches_source	Main mirror matches the manually reviewed source locale entry.
1284	SkillLoc\Combat\en.json	6832b19e78045ca545407ba2 description	Does it get tiring holding that gun up all the time? Espeically if you're waiting for the other person to come to you, you could run out of stamina at the wrong time... you should try bracing your weapon against something. A wall, a box, a bipod, a ledge, there's a lot of places you can set up. Helps with the recoil too! Go give that a try.	一直端着枪很累吧？尤其是等别人来找你的时候，体力说不定会在最糟的时候见底……你该试试把武器支在什么东西上。墙边、箱子、两脚架、矮沿，能架枪的地方可不少。后坐力也会好控制些。去试试看吧。	一直端着枪很累吧？尤其是等别人来找你的时候，体力说不定会在最糟的时候见底……你该试试把武器支在什么东西上。墙边、箱子、两脚架、矮沿，能架枪的地方可不少。后坐力也会好控制些。去试试看吧。	matches_source	Main mirror matches the manually reviewed source locale entry.
1285	SkillLoc\Combat\en.json	6832b19e78045ca545407ba2 name	BONUS QUEST: Mounting a defense	奖励任务：架起防线	奖励任务：架起防线	matches_source	Main mirror matches the manually reviewed source locale entry.
1286	SkillLoc\Combat\en.json	6832b19e78045ca545407ba2 successMT	Did that provide a bit of a rest for your arms? Mounting has its drawbacks, but it does have real advantages as well. Know when it's best to be mobile and when it's best to hunker down!	手臂是不是轻松点了？架枪有缺点，但优势也确实存在。该机动的时候机动，该固守的时候固守。	手臂是不是轻松点了？架枪有缺点，但优势也确实存在。该机动的时候机动，该固守的时候固守。	matches_source	Main mirror matches the manually reviewed source locale entry.
1287	SkillLoc\Combat\en.json	6832b1a3aa4e874971cf43d1	Kill 100 enemies while mounted	在架枪状态下击杀 100 名敌人	在架枪状态下击杀 100 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1288	SkillLoc\Combat\en.json	6832be204c06ad3faba6e101	Inflict 1500 damage with LMGs	使用轻机枪造成 1500 点伤害	使用轻机枪造成 1500 点伤害	matches_source	Main mirror matches the manually reviewed source locale entry.
1289	SkillLoc\Combat\en.json	6832c1b07f2385e6dde705f5	Inflict 400 damage with pistols	使用手枪造成 400 点伤害	使用手枪造成 400 点伤害	matches_source	Main mirror matches the manually reviewed source locale entry.
1290	SkillLoc\Combat\en.json	6832c2930729cfbe008cabd7	Kill 20 enemies within 15 meters with pistols	在 15 米内使用手枪击杀 20 名敌人	在 15 米内使用手枪击杀 20 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1291	SkillLoc\Combat\en.json	6832c43b930303f0e6e48c2d	Kill 50 enemies within 10 meters with pistols	在 10 米内使用手枪击杀 50 名敌人	在 10 米内使用手枪击杀 50 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1292	SkillLoc\Combat\en.json	6833712380620b7e8eb1ac66	Inflict 800 damage with a revolver	使用左轮手枪造成 800 点伤害	使用左轮手枪造成 800 点伤害	matches_source	Main mirror matches the manually reviewed source locale entry.
1293	SkillLoc\Combat\en.json	683371d9994b5c3ec5a270e6	Kill 30 enemies with revolvers while point / hip firing	在腰射状态下使用左轮手枪击杀 30 名敌人	在腰射状态下使用左轮手枪击杀 30 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1294	SkillLoc\Combat\en.json	68337397e77e7ff33b47b8c4	Kill 60 enemies with revolvers while point / hip firing	在腰射状态下使用左轮手枪击杀 60 名敌人	在腰射状态下使用左轮手枪击杀 60 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1295	SkillLoc\Combat\en.json	683373981bb1574b70d6c4fb	Kill 30 enemies with revolvers while wearing the Kinda Cowboy hat	佩戴 Kinda Cowboy 帽时，使用左轮手枪击杀 30 名敌人	佩戴 Kinda Cowboy 帽时，使用左轮手枪击杀 30 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1296	SkillLoc\Combat\en.json	683376b8e4c55f5894130553	Deal 1000 damage to enemy armour with shotguns	使用霰弹枪对敌方护甲造成 1000 点伤害	使用霰弹枪对敌方护甲造成 1000 点伤害	matches_source	Main mirror matches the manually reviewed source locale entry.
1297	SkillLoc\Combat\en.json	683376d5192aaab39065c7b2	Deal 4000 damage to enemy armour with shotguns	使用霰弹枪对敌方护甲造成 4000 点伤害	使用霰弹枪对敌方护甲造成 4000 点伤害	matches_source	Main mirror matches the manually reviewed source locale entry.
1298	SkillLoc\Combat\en.json	6833c4da76050692568b2120	Inflict 1500 damage to enemies with shotguns	使用霰弹枪对敌人造成 1500 点伤害	使用霰弹枪对敌人造成 1500 点伤害	matches_source	Main mirror matches the manually reviewed source locale entry.
1299	SkillLoc\Combat\en.json	68340e438b47c4a536003328	Destroy ('black)' 200 enemy legs with SMGs	使用冲锋枪将敌人的腿打黑 200 次	使用冲锋枪将敌人的腿打黑 200 次	matches_source	Main mirror matches the manually reviewed source locale entry.
1300	SkillLoc\Combat\en.json	68340f6d27a8db0b09539c08	Inflict 1500 damage to enemies with submachine guns	使用冲锋枪对敌人造成 1500 点伤害	使用冲锋枪对敌人造成 1500 点伤害	matches_source	Main mirror matches the manually reviewed source locale entry.
1301	SkillLoc\Combat\en.json	68341164bb749f3bd48a3957	Destroy ('black') 40 enemy legs with SMGs	使用冲锋枪将敌人的腿打黑 40 次	使用冲锋枪将敌人的腿打黑 40 次	matches_source	Main mirror matches the manually reviewed source locale entry.
1302	SkillLoc\Combat\en.json	68341a14799815f5d9179694	Accumulate 4000 total shot distance with sniper rifles (see description)	使用狙击步枪累计 4000 米射击距离（见任务说明）	使用狙击步枪累计 4000 米射击距离（见任务说明）	matches_source	Main mirror matches the manually reviewed source locale entry.
1303	SkillLoc\Combat\en.json	68341aa44d195ad2b7abba9c	Accumulate 40000 total shot distance with sniper rifles	使用狙击步枪累计 40000 米射击距离	使用狙击步枪累计 40000 米射击距离	matches_source	Main mirror matches the manually reviewed source locale entry.
1304	SkillLoc\Combat\en.json	68351a6575ca9ad440c20d41	Inflict 1000 damage with a DMR	使用精确射手步枪造成 1000 点伤害	使用精确射手步枪造成 1000 点伤害	matches_source	Main mirror matches the manually reviewed source locale entry.
1305	SkillLoc\Combat\en.json	6835226fcd1b6b086d06b6f6	Clear a malfunction from a Sniper rifle	排除 1 次狙击步枪故障	排除 1 次狙击步枪故障	matches_source	Main mirror matches the manually reviewed source locale entry.
1388	SkillLoc\Combat\en.json	683fe6bee6fd366a89d47d05	Kill an enemy while blind firing	在盲射状态下击杀 1 名敌人	在盲射状态下击杀 1 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1431	SkillLoc\Practical\en.json	68e4b530b0d9185ff5a3dd8b	Complete 3 crafts at the Lavatory	在卫生间完成 3 次制作	在卫生间完成 3 次制作	matches_source	Main mirror matches the manually reviewed source locale entry.
1432	SkillLoc\Practical\en.json	68e4b53245152bf16f608f3f	Complete 3 crafts at the Medstation	在医疗站完成 3 次制作	在医疗站完成 3 次制作	matches_source	Main mirror matches the manually reviewed source locale entry.
1433	SkillLoc\Practical\en.json	68e4b532d625edb06e5e428c	Complete 1 craft at the Intelligence Center	在情报中心完成 1 次制作	在情报中心完成 1 次制作	matches_source	Main mirror matches the manually reviewed source locale entry.
1434	SkillLoc\Practical\en.json	68e4b5339d9c7ad90beefd03	Complete 3 crafts at the Kitchen	在营养部完成 3 次制作	在营养部完成 3 次制作	matches_source	Main mirror matches the manually reviewed source locale entry.
1435	SkillLoc\Practical\en.json	68e4c748486304c76fa05e07	Collect Moonshine ten times (don't drink it all at once...)	收取私酒 10 次（别一次喝光……）	收取私酒 10 次（别一次喝光……）	matches_source	Main mirror matches the manually reviewed source locale entry.
1436	SkillLoc\Practical\en.json	68e4d1394f78b5fd27ca9e51	Complete 30 cyclic crafts	累计完成 30 次循环制作	累计完成 30 次循环制作	matches_source	Main mirror matches the manually reviewed source locale entry.
1505	SkillLoc\Combat\en.json	GL_C_RC3 acceptMT	Oh dear.	这下不妙。	这下不妙。	matches_source	Main mirror matches the manually reviewed source locale entry.
1506	SkillLoc\Combat\en.json	GL_C_RC3 description	Stocks are an invaluable tool when it comes to assisting in recoil control. Instead of leaving it all to your hands, your shoulder and really your entire body can help absorb it. Let's take that away, shall we? You have to use an assault rifle, by the way. No cheating by using something that already has no stock!	枪托在后坐力控制上价值极大。不是全靠双手硬吃后坐力，你的肩膀，甚至整个身体，都能帮你分担。那我们就把它拿掉，怎么样？顺便说一句，你得用突击步枪，别耍赖去拿本来就没枪托的东西。	枪托在后坐力控制上价值极大。不是全靠双手硬吃后坐力，你的肩膀，甚至整个身体，都能帮你分担。那我们就把它拿掉，怎么样？顺便说一句，你得用突击步枪，别耍赖去拿本来就没枪托的东西。	matches_source	Main mirror matches the manually reviewed source locale entry.
1507	SkillLoc\Combat\en.json	GL_C_RC3 name	Taking stock (literally)	没了枪托	没了枪托	matches_source	Main mirror matches the manually reviewed source locale entry.
1508	SkillLoc\Combat\en.json	GL_C_RC3 successMT	Was that harder than you expected? I told you, stocks are really important.	是不是比你想的还难？我早说了，枪托真的很重要。	是不是比你想的还难？我早说了，枪托真的很重要。	matches_source	Main mirror matches the manually reviewed source locale entry.
1509	SkillLoc\Combat\en.json	GL_C_RC3 task1	Kill 25 enemies with an assault rifle without a stock	使用未安装枪托的突击步枪击杀 25 名敌人	使用未安装枪托的突击步枪击杀 25 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1510	SkillLoc\Combat\en.json	GL_C_RC4 acceptMT	Wait... what's the last task going to be, if this is the fourth?	等等……如果这是第四项，那最后一项会是什么？	等等……如果这是第四项，那最后一项会是什么？	matches_source	Main mirror matches the manually reviewed source locale entry.
1511	SkillLoc\Combat\en.json	GL_C_RC4 description	Remember how we talked about the two main ways to increase recoil control? You can't use either of them now. Still have to use an assault rifle, by the way,	还记得我们说过的那两种主要控后坐力手段吗？现在这两样你都不能用。顺带一提，还是得用突击步枪。	还记得我们说过的那两种主要控后坐力手段吗？现在这两样你都不能用。顺带一提，还是得用突击步枪。	matches_source	Main mirror matches the manually reviewed source locale entry.
1512	SkillLoc\Combat\en.json	GL_C_RC4 name	Out of control	彻底失控	彻底失控	matches_source	Main mirror matches the manually reviewed source locale entry.
1513	SkillLoc\Combat\en.json	GL_C_RC4 successMT	Hahahahaha... oh, you are so not ready for the next task. You shouldn't have completed this one, now you're in for it.	哈哈哈哈哈……哦，你还完全没准备好面对下一项。你就不该把这项做完，现在有你好受的。	哈哈哈哈哈……哦，你还完全没准备好面对下一项。你就不该把这项做完，现在有你好受的。	matches_source	Main mirror matches the manually reviewed source locale entry.
1514	SkillLoc\Combat\en.json	GL_C_RC4 task1	Kill 35 enemies with an assault rifle without a stock or foregrip	使用未安装枪托和前握把的突击步枪击杀 35 名敌人	使用未安装枪托和前握把的突击步枪击杀 35 名敌人	matches_source	Main mirror matches the manually reviewed source locale entry.
1515	SkillLoc\Combat\en.json	GL_C_RC5 acceptMT	This... is hell...	这……简直是地狱……	这……简直是地狱……	matches_source	Main mirror matches the manually reviewed source locale entry.
1516	SkillLoc\Combat\en.json	GL_C_RC5 description	Stocks. Foregrips. Both important, right? You poor soul. Use every single one. You have to kill a PMC as well, no picking on the scavs. Enjoy the suffering!	枪托。前握把。都很重要，对吧？你可真倒霉。把每一种都给我用一遍。而且这次必须杀 PMC，别去拿 Scav 充数。好好享受这份痛苦吧！	枪托。前握把。都很重要，对吧？你可真倒霉。把每一种都给我用一遍。而且这次必须杀 PMC，别去拿 Scav 充数。好好享受这份痛苦吧！	matches_source	Main mirror matches the manually reviewed source locale entry.
1517	SkillLoc\Combat\en.json	GL_C_RC5 name	Suffer.	受苦吧。	受苦吧。	matches_source	Main mirror matches the manually reviewed source locale entry.
